en,zh,pred,BLEU,BERTSCORE_F1,BERTSCORE_P,BERTSCORE_R,EN_LEN
"And yet, 46 percent of all homicide cases  don't result in arrest.",同时，百分之四十六的凶杀案 都没有下落,"然 而 , , , 百 分 之 八 十 的   ⁇   杀   ⁇   杀 率 。",9.54539772411787,0.71267169713974,0.7221966981887817,0.7033946514129639,16
56 percent of all rape cases don't result.,百分之五十六的强奸案，查不出来,"百 分 之 五 分 之 一 的   ⁇   案 中 , 结 果 。",18.20705281109213,0.7190604209899902,0.7382897138595581,0.7008073925971985,10
So there's an opportunity to change that.,这个公投是个改变现状的机会,所 以 机 会 机 会 改 变 。,8.646389260097964,0.6432583332061768,0.6731294393539429,0.6159258484840393,9
And this referendum would propose having those dollars  go to law enforcement and safety.,这个公投将提出把这些钱 花在执法和保安上,"这 个   ⁇     ⁇   , ,     ⁇     ⁇     ⁇   执 法 和 安 全 。",9.860814573660683,0.6284874081611633,0.6249051094055176,0.6321109533309937,16
And I think that opportunity exists all around us.,我认为这个机会我们能帮忙,我 想 我 们 周 围 我 们 身 边 。,7.574347133041985,0.6545187830924988,0.6609753370285034,0.6481871604919434,10
CA: There's been this huge decline  in crime in America over the last three decades.,克瑞斯：在近三十年 美国的犯罪率有个大下降,"克 里 斯 : : 在 过 去 3 0 年 , 犯 罪 犯 罪 犯 罪 下 降 了 。",5.809665204409192,0.7397447824478149,0.7579260468482971,0.7224152088165283,19
And part of the narrative of that  is sometimes that it's about increased incarceration rates.,有人说部分原因是 和大幅上升的监禁率有关,"的 一 部 分 , 的 一 部 分 ,   有 时 候 率 率 率 率 率 率 率 。",4.567211833282236,0.5352781414985657,0.5338209271430969,0.5367433428764343,18
What would you say to someone who believed that?,你对持这个说法的人会怎么讲？,你 会 相 信 相 信 的 人 ? ?,6.68986069184485,0.6287093162536621,0.6508387327194214,0.6080353260040283,10
BS: Well actually the violent crime rate  has remained relatively stable.,布莱恩：其实犯罪率 几乎没怎么变,安 迪 : : 实 际 上 暴 力 犯 罪 率 率 率 率 率,9.782375748961453,0.6487904191017151,0.6623556017875671,0.6357698440551758,14
The great increase in mass incarceration in this country  wasn't really in violent crime categories.,这个国家上升的监禁率 并不是在暴力犯罪这一类里的,在 监 狱 中 的 收 入 率 率 在 暴 力 犯 罪 中 。,16.624585042658737,0.7236509323120117,0.7651930451393127,0.6863870620727539,18
It was this misguided war on drugs.,而是由毒品的滥用所导致的,这 是 毒 品 毒 品 战 争 毒 品 战 争 。,6.837203339116283,0.6664953827857971,0.7030024528503418,0.6335928440093994,8
in our prison population.,这才是我们监狱人口,在 我 们 的 监 狱 中,13.958734303905356,0.7320557236671448,0.7615944147109985,0.7047227621078491,5
And we got carried away with the rhetoric of punishment.,上升的主要原因 我们在花哨的惩戒上走得有点太远了,我 们   ⁇     ⁇     ⁇     ⁇     ⁇,1.335801968603432,0.5537018179893494,0.6201213002204895,0.5001338720321655,11
"And so we have three strikes laws  that put people in prison forever  for stealing a bicycle, for low-level property crimes,  rather than making them give those resources back  to the people who they victimized.",同时我们有三击出局的规定 能把一些人永久监禁起来 只是因为偷了辆自行车，或者一点点财物 我们并不给他们机会对受害人 作出补偿,"所 以 , 我 们 三 个 监 狱 , 监 狱 , 监 狱 , ,   ⁇     ⁇     ⁇   , ,   ⁇     ⁇   , , , , , , , , ,   而 不 是   ⁇   者 ,   而 不 是 给 他 们 那 些 者 ,",3.53207047215896,0.5888381004333496,0.6037075519561768,0.5746835470199585,44
"I believe we need to do more to help people who are victimized by crime,  not do less.",我相信我们需要给犯罪的人更多帮助 而不是剥夺他们仅有的,"我 相 信 我 们 应 该 更 多 更 多 的 人 , 更 多 的 人 , 犯 罪 , , , 更 少 ,   而 不 是 更 少 。",18.21038896383151,0.7401319742202759,0.7313287258148193,0.7491496801376343,21
And I think our current punishment philosophy  does nothing for no one.,我想现今的刑法哲学 对谁也没有利,"我 认 为 ,   ⁇   哲 学 哲 学 没 有 任 何 任 何 哲 学 。",6.423094863383858,0.6904304623603821,0.698917031288147,0.6821475028991699,14
And I think that's the orientation that we have to change.,我认为这个大方向应该改变,我 想 这 就 是 我 们 改 变 方 向 。,10.600313379512592,0.7245668172836304,0.7213375568389893,0.7278251647949219,13
"CA: Bryan, you've struck a massive chord here.",克里斯：布莱恩，你今天震了大家一把,"克 里 斯 : B , , 你 很   ⁇     ⁇   。",8.930069801473408,0.6922413110733032,0.7236574292182922,0.6634394526481628,12
You're an inspiring person.,你真是很个能鼓舞人心的家伙,你 是 一 个 鼓 舞 人 心 的 人 。,32.898900112277936,0.8415231108665466,0.860282301902771,0.8235645294189453,6
Thank you so much for coming to TED. Thank you.,非常感谢你来TED。谢谢,"非 常 感 谢 , T E D 谢 谢 。 谢 谢 。 谢 谢 。",20.706193828327603,0.8160475492477417,0.8322984576225281,0.8004190921783447,12
"Announcer: Threats, in the wake of Bin Laden's death, have spiked.",（鼓掌） 播音员：在本拉登被击毙后，恐怖威胁数量激增。,"  ⁇   : : , , , , , , , 死 亡 。",1.1363999441911579,0.5388064980506897,0.5320420265197754,0.5457451939582825,16
Announcer Two: Famine in Somalia. Announcer Three: Police pepper spray.,播音员2：索马里出现饥荒。播音员3：警察使用胡椒喷雾。,  ⁇   : :   ⁇     ⁇   :   ⁇     ⁇   。 三 号 :     ⁇   三   ⁇     ⁇     ⁇     ⁇   喷   ⁇   喷   ⁇   。,1.8211926682591772,0.5769709944725037,0.588802695274353,0.5656055212020874,14
Announcer Four: Vicious cartels. Announcer Five: Caustic cruise lines.,播音员4：凶恶的毒枭。播音员5：破裂的游轮。,第 四 个 : : : 车 。 。,1.33737378839527,0.5911127328872681,0.6220106482505798,0.5631392002105713,13
Announcer Six: Societal decay. Announcer Seven: 65 dead.,播音员6：社会风气败坏。播音员7：65人死亡。,  ⁇   六 6 : :   ⁇     ⁇   。 。 7 。 。,2.081391736117493,0.5786850452423096,0.620567798614502,0.5420982837677002,12
Announcer Eight: Tsunami warning. Announcer Nine: Cyberattacks.,播音员8：海啸警告。播音员9：网络攻击。,8 号 :   T h e m   S m i t h   S .,1.8499818609697576,0.5353639721870422,0.5333021283149719,0.5374418497085571,11
Multiple Announcers: Drug war. Mass destruction. Tornado.,多位播音员：毒品战争、大规模破坏、飓风、,  ⁇     ⁇     ⁇     ⁇     ⁇   :     ⁇     ⁇   。   ⁇   。,0.0,0.5312212705612183,0.5621347427368164,0.5035305619239807,11
Recession. Default. Doomsday. Egypt. Syria.,经济衰退、违约、末日、埃及、叙利亚、,"  ⁇   , ,   ⁇   。 。 。 埃 及 。",3.770871928326121,0.6244791746139526,0.6554734110832214,0.5962837338447571,10
Crisis. Death. Disaster.,危机、死亡、灾难。,  ⁇   尔 。 。,4.576506607182439,0.5684192776679993,0.5956951975822449,0.5435318350791931,6
"Oh, my God.",哦我的天哪！,"哦 , 天 哪 , 上 帝 。",12.22307556087252,0.7735321521759033,0.7562670707702637,0.7916038632392883,5
Peter Diamandis: So those are just a few of the clips  I collected over the last six months --  could have easily been the last six days  or the last six years.,彼得迪曼蒂斯：这是我在过去6个月里 收集的一些视频。 如果是在6天，或者过去6年里 也可以轻易收集到类似的片段。,"彼 得 · 凯 特 : : : 在 过 去 六 个 月 前 , , 几 段 视 频 , , 六 六 , 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 六 。",3.4966740962098966,0.5937482714653015,0.5571393370628357,0.6355066299438477,37
The point is that the news media  preferentially feeds us negative stories  because that's what our minds pay attention to.,重点是新闻媒体倾向于 向我们灌输负面信息。 因为我们的大脑特别容易关注这些。,"关 键 是 新 闻 媒 体 新 闻 是 让 我 们 负 面 负 面 消 极 的 ,   因 为 我 们 我 们 的 注 意 力 我 们 的 注 意 力 。",20.386439851031128,0.7298663258552551,0.749703049659729,0.7110521793365479,24
And there's a very good reason for that.,当然大脑这样做是有很重要的理由。,这 理 由 很 好 的 理 由 理 由 。,13.858947455473603,0.6696131229400635,0.7242353558540344,0.6226524114608765,10
"Every second of every day,  our senses bring in way too much data  than we can possibly process in our brains.",每时每刻， 我们的“传感器”收集大量的信息 多到我们的大脑处理不过来。,"每 一 天 ,   每 一 天   每 一 天 ,   我 们 的 感 觉   比 我 们 大 脑 中   比 我 们 大 脑 中 。",7.0174097821371095,0.6576998233795166,0.6885586380958557,0.6294883489608765,25
"And because nothing is more important to us  than survival,  the first stop of all of that data  is an ancient sliver of the temporal lobe  called the amygdala.",而其中没有比与生存相关的信息 更重要的。 所有信息输入的第一站就是 颞叶上一个叫做大脑扁桃体的 非常原始的部分。,"因 为 , 我 们 比 生 存 , , , , , , , ,   ⁇     ⁇     ⁇   叶   ⁇     ⁇   。",1.1736304206595056,0.5364000201225281,0.5536452531814575,0.5201966166496277,35
"Now the amygdala is our early warning detector,  our danger detector.",大脑扁桃体是我们的早期预警侦测器， 危险探测仪。,"现 在 ,   ⁇   是 我 们 早 探 测 器 , 探 测 器 , 我 们 的 探 测 器 。",12.384901282810539,0.7379505634307861,0.7686566114425659,0.7096036076545715,14
It sorts and scours through all of the information  looking for anything in the environment that might harm us.,它将所有信息分类并仔细查阅， 探测环境中任何可能的威胁。,"它   ⁇     ⁇   周 围 环 境 中 的 所 有 信 息 环 境 , 环 境 伤 害 环 境 。",13.697565562723444,0.6962602734565735,0.7375285029411316,0.6593655347824097,21
"So given a dozen news stories,  we will preferentially look  at the negative news.",所以每当我们打开报纸， 就会不自觉地阅读 各种负面信息。,"所 以 , 新 闻 新 闻 故 事 ,   我 们 会 将 新 闻 新 闻 负 面 新 闻 。",5.38001213853922,0.674167275428772,0.6913659572601318,0.6578035354614258,18
"And that old newspaper saying,  ""If it bleeds it leads,""  is very true.",那个过去有关报纸的说法： ”流血事件必上头条。“ 其实是很有道理的。,"那 个 报 纸 报 纸 说 : “ 如 果 如 果   ⁇     ⁇     ⁇   它 真 是   ⁇   , 真 是 真 是 真 的 。",4.437798585649352,0.6674634218215942,0.6871957778930664,0.6488326787948608,20
So given all of our digital devices  that are bringing all the negative news to us  it's no wonder that we're pessimistic.,而现在我们有各种数字化设备， 无时无刻地向我们 输送各种负面新闻。 难怪大家这么容易悲观。,"所 以 , 我 们 所 有 的 设 备 设 备 , 所 有 的 仪 器 , 我 们 带 来 负 面 负 面 影 响 , 让 我 们 觉 得 悲 观 悲 观 ,",4.002450520736298,0.6752409934997559,0.7170796394348145,0.6380154490470886,27
It's no wonder that people think  that the world is getting worse.,难怪人们觉得 世界在倒退。,难 怪 人 们 认 为 认 为 这 个 世 界 变 得 更 好 变 得 更 糟 。,14.528679532351443,0.7944696545600891,0.7542312741279602,0.8392434120178223,15
But perhaps that's not the case.,但事实或许,也 许 也 许 并 不 是 。,5.522397783539471,0.6098611950874329,0.5949753522872925,0.6255110502243042,8
"Perhaps instead,  it's the distortions brought to us  of what's really going on.",并不是这样， 我们所接受的信息 是被扭曲的。,"也 许 , , , 使 我 们   ⁇     ⁇     ⁇   。",3.8483454698450967,0.5973542332649231,0.6180149912834167,0.5780303478240967,19
"Perhaps the tremendous progress we've made over the last century  by a series of forces  are, in fact, accelerating to a point  that we have the potential in the next three decades  to create a world of abundance.",我们的社会在上世纪 一系列事件的影响下 所经历的巨大的进步 正在不断加速， 事实上，这样的速度令我们在未来三十年中， 拥有创造一个富足的世界的可能性。,"也 许 我 们 世 纪 世 纪 世 纪 , 进 步 , , , , , , , , , 下 一 个 , , 下 一 个 十 年 , , 下 一 个 优 势 。",2.111075045401112,0.5694844722747803,0.5798606276512146,0.5594730973243713,46
"Now I'm not saying  we don't have our set of problems --  climate crisis, species extinction,  water and energy shortage -- we surely do.",我并不是说 这些问题不存在－ 气候危机，物种灭绝， 水资源和能源短缺的情况都确实发生了。,"我 不 是 说 , 我 们 并 非 解 决 解 决 — — 气 候 危 机 , , 物 种 , 短 缺 , 能 源 ,   我 们 能 源 。",11.308677999790538,0.738185703754425,0.7567739486694336,0.7204886674880981,32
"And as humans, we are far better  at seeing the problems way in advance,  but ultimately we knock them down.",作为人类，我们太擅长对 危机做出各种预估， 但最终我们会消除它们。,"作 为 人 类 , 我 们 我 们 , , , , , , , 我 们 最 终   ⁇   。 。",11.394144450927355,0.6582978367805481,0.6771237850189209,0.6404904723167419,25
So let's look  at what this last century has been  to see where we're going.,让我们来回顾下 上个世纪发生了什么， 来了解我们正向着什么方向在前进。,"我 们 来 看 看 过 去 的 世 纪 以 来 , 看 到 。",4.303172742315246,0.618201494216919,0.652103841304779,0.5876500606536865,20
"Over the last hundred years,  the average human lifespan has more than doubled,  average per capita income adjusted for inflation  around the world has tripled.",过去的几百年里， 人类的平均寿命增加了2倍以上， 经过通货膨胀调整计算，全世界的人均收入 增加了3倍。,"过 去 几 百 年 里 ,   平 均 寿 命 寿 命   平 均 寿 命   平 均 寿 命   平 均 超 过 两 倍 ,   全 球 范 围 内 增 加 的 两 倍 ,   全 球 通 货   ⁇   。",13.41495586757099,0.739299476146698,0.7623235583305359,0.7176253795623779,31
Childhood mortality  has come down a factor of 10.,婴儿死亡率 下降了10倍。,"儿 童 死 亡 率 死 亡 率 下 降 , 1 0 倍 。",29.256127307315065,0.8564867377281189,0.8503779172897339,0.8626840710639954,11
"Add to that the cost of food, electricity,  transportation, communication  have dropped 10 to 1,000-fold.",食品、用电、交通、 通信的成本 下降了10倍到1000倍不等。,"运 输 , 运 输 , 交 通 运 输 , 交 通 运 输 , , , 1 0 到 1 0 倍 。",3.9645132534206886,0.6308170557022095,0.6486884951591492,0.6139039993286133,23
"Steve Pinker has showed us  that, in fact, we're living during the most peaceful time ever  in human history.","史蒂夫平克为我们指出, 我们正生活在人类历史上 最和平的时代。","S t e v e   P i n k e r 让 我 们 展 示 我 们 , , 历 史 上 最 有 史 以 来 历 史 上 最 有 史 以 来 最 。",8.876856613382532,0.6030061841011047,0.5946381688117981,0.6116131544113159,25
And Charles Kenny  that global literacy has gone from 25 percent to over 80 percent  in the last 130 years.,还有查尔斯·肯尼提到 世界范围的识字率在过去的130年里从25％ 上升到了80％。,  ⁇   肯 全 球 全 球 全 球 全 球 全 球   已 经 从 2 5 % 到 百 分 之 八 十 到 百 分 之 八 十,1.4862002453169583,0.5716975331306458,0.5877817869186401,0.5564701557159424,23
We truly are living in an extraordinary time.,我们确实生活在一个伟大的时代。,我 们 真 的 是 我 们 生 活 在 一 个 实 时 生 活 。,27.569661588988094,0.7626566290855408,0.7722939252853394,0.7532567977905273,9
And many people forget this.,然而许多人忘记了这点。,很 多 人 忘 记 。,23.350308364304226,0.7801974415779114,0.8570652008056641,0.7159829139709473,6
And we keep setting our expectations higher and higher.,我们不断地把期望越定越高。,我 们 继 续 我 们 的 期 望 和 更 高 的 期 望 。,7.655122720591221,0.712300717830658,0.7392566800117493,0.6872414350509644,10
"In fact, we redefine what poverty means.",事实上，我们已经更改了“贫穷”的涵义。,"事 实 上 , 我 们 重 新 定 义 贫 困 贫 困 。",10.596134844143146,0.7826760411262512,0.8152557611465454,0.7526002526283264,9
"Think of this, in America today,  the majority of people under the poverty line  still have electricity, water, toilets, refrigerators,  television, mobile phones,  air conditioning and cars.",想一下，在今天的美国 大部分生活在贫困线下的人 仍然拥有电力，饮用水，厕所，冰箱， 电视，行动电话， 空调和汽车。,"现 在 , 在 美 国 , , 绝 大 多 数 贫 困 线 , , , , 、   ⁇   、 、 、 、 、 、 、 、 、 、 、 、 、 、 、 、 电 、 、 、 、 汽 车 、 汽 车 、 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 汽 车 、 、 电 、 汽 车 、 汽 车 、 汽 车 、 、 电 、 汽 车 、 汽 车 、 、 、 汽 车 、 汽 车 、 、 、 、 电 、 车 辆 、 、 、 、 汽 车 、 、 、 、 车 辆 、 、 、 、 电 、 、 、 、 、 、 车 辆 、 、 、 、 电 、 、 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、 、 电 、 、 、 、 、 、 、",0.7202919375899338,0.5460753440856934,0.5083720088005066,0.5898191928863525,40
"The wealthiest robber barons of the last century, the emperors on this planet,  could have never dreamed of such luxuries.",上世纪最富有的强盗大亨，这个星球上的帝王们， 永远都想象不到这样的奢侈生活。,"财 富   ⁇     ⁇     ⁇     ⁇     ⁇   , ,   ⁇   , , , , ,   ⁇     ⁇     ⁇     ⁇   。",0.9731637876027025,0.5013777613639832,0.5068568587303162,0.4960158169269562,24
"Underpinning much of this  is technology,  and of late,  exponentially growing technologies.",而这一切的基础 是科技。 和近代 指数式增长的科技。,"技 术 的 进 步 , 技 术 , 技 术 指 数 增 长 指 数 , 指 数 指 数 增 长 。",5.066196809932206,0.6777412295341492,0.7167623043060303,0.6427494883537292,18
"My good friend Ray Kurzweil  showed that any tool that becomes an information technology  jumps on this curve, on Moore's Law,  and experiences price performance doubling  every 12 to 24 months.",我的好朋友雷·库兹威尔 展示了任何信息科技的工具 都遵从这条曲线，即摩尔定律。 并经历每12到24个月 性价比翻一倍的增长。,"我 的 好 朋 友   K   K   K u r z z z z , 任 何 工 具 工 具 , 工 具 , , , , , , , , , , , , , , 每 1 8 个 月 , 每 1 8 个 月 , 每 一 次 每 倍 。",9.194540939657104,0.617088794708252,0.6285545825958252,0.6060338020324707,39
That's why the cellphone in your pocket  is literally a million times cheaper and a thousand times faster  than a supercomputer of the '70s.,这就是为什么你口袋里的行动电话 相比70年代的超级电脑要便宜 100万倍，而且还要快上1000倍,这 就 是 为 什 么 手 机 口 袋 里 手 机 口 袋 里 比 百 万 倍 的 速 度   比 比 7 0 倍 的 速 度 比 倍 的 速 度 比 倍 。,16.937303245642877,0.6671599745750427,0.6804444193840027,0.6543843746185303,29
Now look at this curve.,再看这个曲线。,看 看 这 个 曲 线 曲 线 。,53.07712171072444,0.897551417350769,0.8992674350738525,0.8958420157432556,6
This is Moore's Law over the last hundred years.,这是过去几百年里的摩尔定律。,"在 过 去 的 几 百 年 里 ,",21.165417903210944,0.7613391876220703,0.8255980014801025,0.706360936164856,11
I want you to notice two things from this curve.,我想要大家注意这曲线所体现的2件事,我 希 望 大 家 注 意 到 注 意 到 两 件 事 曲 线 。,19.923405658137924,0.794270396232605,0.8167728185653687,0.7729746103286743,11
"Number one, how smooth it is --  through good time and bad time, war time and peace time,  recession, depression and boom time.",第一，它非常的平滑－ 无论时代是好是坏，无论战争或和平， 经济衰退或增长。,"第 一 , , , , , , 时 间 和 时 间 和 时 间 , 时 间 和 时 间 , 时 间 , 时 间 , , , 衰 退 和 时 间 。",3.2415051476278265,0.6210578680038452,0.6366010904312134,0.6062555313110352,30
This is the result of faster computers  being used to build faster computers.,这是因为更快的电脑被用来制造 更更快的电脑所产生的结果。,这 是 计 算 机 计 算 机 计 算 机 计 算 机 计 算 机 计 算 机 的 速 度,3.062868772450979,0.6009932160377502,0.6221538782119751,0.5812246799468994,15
It doesn't slow for any of our grand challenges.,它不会因为我们面临的巨大挑战所延缓。,它 任 何 挑 战 任 何 挑 战 任 何 挑 战 。,5.075712721076898,0.5930935144424438,0.6076750159263611,0.579195499420166,11
"And also, even though it's plotted  on a log curve on the left,  it's curving upwards.",尽管在左边 呈现出对数曲线 它也是仍然是向上弯曲。,"然 而 , 尽 管 它 在 左 上 角 曲 线 , , , , , 。",6.403055907050174,0.6894124150276184,0.6973776817321777,0.6816270351409912,23
The rate at which the technology is getting faster  is itself getting faster.,科技前进加速的本身 也在不断变快。,科 技 的 速 度 的 速 度 的 速 度 的 速 度 的 速 度 的 速 度 的 速 度 的 速 度 快 的 速 度 的 速 度 快 的 速 度 的 速 度 快 的 速 度 快 的 速 度 快 的 速 度 快 的 速 度 快 的 速 度 。,1.5643180021894856,0.5691690444946289,0.5505099892616272,0.5891373753547668,15
"And on this curve, riding on Moore's Law,  are a set of extraordinarily powerful technologies  available to all of us.",在这摩尔定律的曲线上， 是一系列对所有人都开放 的强大的科技。,"在 这 个 曲 线 , , 在 摩 尔 定 律 , , , 强 大 的 技 术 强 大 的 技 术 。",15.075190964272553,0.6961784362792969,0.7237259149551392,0.6706511974334717,26
"Cloud computing,  what my friends at Autodesk call infinite computing;  sensors and networks; robotics;  3D printing, which is the ability to democratize and distribute  personalized production around the planet;  synthetic biology;  fuels, vaccines and foods;  digital medicine; nanomaterials; and A.I.",云计算， 我在Autodesk公司的朋友称之为无限计算； 传感器和网络，机器人； 3D打印，让我们获得在全世界范围普及和部署 个性化生产的能力； 人造生命； 带来新的燃料，疫苗和食物； 数字化医药；纳米材料和人工智能。,"云 计 算 , 我 的 朋 友 , , M h e m a t i c o l e n 算 法 , 算 法 , , 和 传 感 器 , , , , , , , , , , 化 , , 化 , 化 , 化 , 化 , 化 , 化 , 化 , 化 , 化 , 化 , 化 , 化 , , , 化 , 化 , ;",3.5588535259579,0.5866159200668335,0.5801653861999512,0.5932114720344543,58
"I mean, how many of you saw the winning of Jeopardy  by IBM's Watson?",观众中多少人看到了IBM的Watson超级电脑在 Jeopardy智力竞赛的获胜？,"我 的 意 思 是 , 有 多 少 人 有 多 少 人 有 多 少 人 有 多 少 人 沃 森 在 沃 森 沃 森 ? ?",5.072624986933127,0.5735973715782166,0.5957531929016113,0.5530303716659546,18
"I mean, that was epic.",那真是太伟大了。,"我 的 意 思 是 , 那 真 是 。",16.784459625186194,0.6737430095672607,0.6473228931427002,0.7024114727973938,7
"In fact, I scoured the headlines  looking for the best headline in a newspaper I could.",我查看各种报纸的新闻头条 找到我觉得最好的,"事 实 上 , 我 报 纸 报 纸 头 条 新 闻 报 纸 头 条 新 闻",6.914741833952969,0.6266046166419983,0.6704174876213074,0.5881669521331787,19
"And I love this: ""Watson Vanquishes Human Opponents.""",我喜欢这句：”Watson征服人类对手。“,我 喜 欢 喜 欢 这 个 : :   “ :   ⁇     ⁇     ⁇     ⁇     ⁇   。 ”,13.003841178614527,0.7411520481109619,0.7741438746452332,0.7108572721481323,12
Jeopardy's not an easy game.,Jeopardy不是个容易的比赛。,  ⁇   游 戏 并 不 容 易 游 戏 。,9.980099403873663,0.7577500343322754,0.7700545787811279,0.7458325624465942,7
It's about the nuance of human language.,获胜关键在于理解人类语言中的微妙细节。,而 是 语 言 语 言 语 言 。,3.4738650706548713,0.622136652469635,0.6544727087020874,0.5928454399108887,9
And imagine if you would  A.I.'s like this on the cloud  available to every person with a cellphone.,你可以想象一下 像这样的人工智能存在于云计算中 所有拥有行动电话的人都可以使用的景象。,"想 象 如 果 , , , , , 在   ⁇   上 ,",0.793368579229429,0.5302088856697083,0.545375645160675,0.5158628821372986,22
"Four years ago here at TED,  Ray Kurzweil and I started a new university  called Singularity University.","四年前在TED, 雷·库兹威尔和我创立了一所新的大学 叫做“Singularity University”。","四 年 前 , T E D T E D , R a y z z z z z 大 学 创 办 大 学 大 学 创 办 大 学 大 学 创 办 大 学 。 大 学 。",4.7138124442899105,0.6794225573539734,0.7084545493125916,0.6526763439178467,21
"And we teach our students all of these technologies,  and particularly how they can be used  to solve humanity's grand challenges.",我们教给学生各种科技 特别是如何利用这些科技 来解决人类面临的巨大挑战。,"我 们 教 导 学 生 学 生 技 术 , ,   特 别 是 他 们 解 决 解 决 解 决 解 决 挑 战 。",10.975022749274142,0.7256450653076172,0.7537050247192383,0.6995993852615356,26
And every year we ask them  to start a company or a product or a service  that can affect positively the lives of a billion people  within a decade.,每一年我们都要求学生 创立一件公司或制作一种产品或者提供一项服务 能在十年内对十亿人的生活产生 积极而实际的影响。,"每 年 我 们 每 年 我 们 公 司 公 司 公 司 , 公 司 ,   或 者 一 个 服 务 , , 服 务 , , 十 年 , , 十 年 十 年 里 ,",4.661565320429238,0.6145531535148621,0.6588118076324463,0.57586669921875,33
"Think about that, the fact that, literally, a group of students  can touch the lives of a billion people today.",想象一下一群学生 今天可以影响到十亿人的生活。,"想 想 , , 实 际 上 , , , , 学 生 的 学 生 的 亿 人 , , , 亿 人 。",5.066196809932206,0.6343564391136169,0.6335889101028442,0.6351258158683777,25
30 years ago that would have sounded ludicrous.,30年前这听起来非常可笑。,"3 0 年 前 ,     ⁇     ⁇     ⁇     ⁇   。",7.603985612048923,0.6043661832809448,0.6372455358505249,0.5747131705284119,9
Today we can point at dozens of companies  that have done just that.,今天我们可以列举出几十间 有这样成就的公司。,"今 天 我 们 可 以 我 们 公 司 公 司 公 司 ,",24.4091049570092,0.6283723711967468,0.6685349345207214,0.5927619338035583,15
"When I think about creating abundance,  it's not about creating a life of luxury for everybody on this planet;  it's about creating a life of possibility.",当我想到创造富足社会， 并不是要为地球上的每一个人创造奢华的生活； 而是创造充满可能性的生活。,"我 想 创 造 创 造 创 造 , , 创 造 生 命   ⁇     ⁇   生 命   而 是 创 造 生 命 带 来 生 命 带 来 生 命 。",7.8040342502693445,0.6375963687896729,0.6732262969017029,0.6055482029914856,33
It is about taking that which was scarce  and making it abundant.,是把原先稀缺的资源 变得充沛,"它   ⁇     ⁇     ⁇     ⁇   ,   ⁇     ⁇   。",0.0,0.5080437660217285,0.5027579069137573,0.5134419202804565,14
"You see, scarcity is contextual,  and technology is a resource-liberating force.",稀缺性是相对的， 而科技是一股解放资源的力量。,"你 看 , 缺 乏   ⁇   的 ,   是 技 术 资 源 的 力 量 。",23.856519958101778,0.7141754627227783,0.7311012744903564,0.6980156302452087,17
Let me give you an example.,我来举一个例子。,我 来 举 个 例 子 举 个 例 子 。,33.932513407933634,0.904347836971283,0.8919945359230042,0.9170481562614441,7
So this is a story of Napoleon III  in the mid-1800s.,这是一个拿破仑三世的故事 在1800到1810年中期。,"这 是 这 个 故 事 中 的 九 分 之 一 的 故 事 ,",10.02653868126328,0.6544650793075562,0.7039911150932312,0.6114494800567627,13
He's the dude on the left.,他是左边这位,左 边 左 边 这 位 左 边 。,29.84745896009822,0.7795479893684387,0.789725124835968,0.7696298360824585,8
He invited over to dinner  the king of Siam.,邀请了泰王 共进晚餐。,他 邀 请 吃   ⁇   国 王 国 王 。,9.980099403873663,0.6897543668746948,0.7031558156013489,0.6768542528152466,11
"All of Napoleon's troops  were fed with silver utensils,  Napoleon himself with gold utensils.",所有拿破仑的士兵 使用银器用餐， 拿破仑自己则使用金器。,所 有 N   ⁇     ⁇   被   ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇     ⁇   金   ⁇   金   ⁇   金   ⁇   金   ⁇   金   ⁇   。,3.176023542809473,0.5576927661895752,0.5612151622772217,0.554214358329773,19
"But the King of Siam,  he was fed with aluminum utensils.",但是泰国国王 使用铝制的餐具。,"但 是 国 王 王   ⁇   ,   他   ⁇     ⁇     ⁇     ⁇     ⁇   。",8.493098745313148,0.6785045862197876,0.6678130626678467,0.6895440220832825,14
"You see, aluminum  was the most valuable metal on the planet,  worth more than gold and platinum.",铝 曾经是世界上最贵重的金属， 比黄金和白金还要昂贵。,"你 看 ,   ⁇     ⁇   是 最 最 金 属 金 属 , , , ,   ⁇   金 和   ⁇     ⁇   。",5.06907983395043,0.6526978015899658,0.6594595909118652,0.6460731625556946,22
